Country code,Country,Year,NACE,Attribute,Share_%
EE,Estonia,2010,bC1413,V12150,33.6284
EE,Estonia,2010,bC1413,V16110,33.6284
EE,Estonia,2010,bC1414,V12110,33.1165
EE,Estonia,2010,bC1414,V12150,33.1165
EE,Estonia,2010,bC1414,V16110,33.1165
EE,Estonia,2010,bC1419,V12110,34.0335
EE,Estonia,2010,bC1419,V12150,34.0335
EE,Estonia,2010,bC1419,V16110,34.0335
EE,Estonia,2010,bC1420,V12110,87.5
EE,Estonia,2010,bC1420,V12150,
EE,Estonia,2010,bC1420,V16110,87.5
EE,Estonia,2010,bC1439,V12110,70.2487
EE,Estonia,2010,bC1439,V12150,70.2487
EE,Estonia,2010,bC1439,V16110,70.2487
EE,Estonia,2010,bC1511,V12110,100.0
EE,Estonia,2010,bC1511,V12150,100.0
EE,Estonia,2010,bC1511,V16110,100.0
EE,Estonia,2010,bC1512,V12110,41.6779
EE,Estonia,2010,bC1512,V12150,41.6779
EE,Estonia,2010,bC1512,V16110,41.6779
EE,Estonia,2010,bC1520,V12110,37.5
EE,Estonia,2010,bC1520,V12150,37.5
EE,Estonia,2010,bC1520,V16110,37.5
EE,Estonia,2010,bC16-bC31,V12110,91.1081
EE,Estonia,2010,bC16-bC31,V12150,90.9948
EE,Estonia,2010,bC16-bC31,V16110,87.2142
EE,Estonia,2010,bC1610,V12110,96.9873
EE,Estonia,2010,bC1610,V12150,96.9873
EE,Estonia,2010,bC1610,V16110,96.9873
EE,Estonia,2010,bC1621,V12110,100.0
EE,Estonia,2010,bC1621,V12150,100.0
EE,Estonia,2010,bC1621,V16110,100.0
EE,Estonia,2010,bC1622,V12110,
EE,Estonia,2010,bC1622,V12150,
EE,Estonia,2010,bC1622,V16110,
EE,Estonia,2010,bC1623,V12110,100.0
EE,Estonia,2010,bC1623,V12150,100.0
EE,Estonia,2010,bC1623,V16110,100.0
EE,Estonia,2010,bC1624,V12110,100.0
EE,Estonia,2010,bC1624,V12150,100.0
EE,Estonia,2010,bC1624,V16110,100.0
EE,Estonia,2010,bC1629,V12110,100.0
EE,Estonia,2010,bC1629,V12150,100.0
EE,Estonia,2010,bC1629,V16110,100.0
EE,Estonia,2010,bC1721,V12110,100.0
EE,Estonia,2010,bC1721,V12150,100.0
EE,Estonia,2010,bC1721,V16110,100.0
EE,Estonia,2010,bC1722,V12110,100.0
EE,Estonia,2010,bC1722,V12150,100.0
EE,Estonia,2010,bC1722,V16110,100.0
EE,Estonia,2010,bC1723,V12110,87.5
EE,Estonia,2010,bC1723,V12150,87.5
EE,Estonia,2010,bC1723,V16110,87.5
EE,Estonia,2010,bC1724,V12110,
EE,Estonia,2010,bC1724,V12150,
EE,Estonia,2010,bC1724,V16110,
EE,Estonia,2010,bC1729,V12110,100.0
EE,Estonia,2010,bC1729,V12150,100.0
EE,Estonia,2010,bC1729,V16110,100.0
EE,Estonia,2010,bC2012,V12110,
EE,Estonia,2010,bC2012,V12150,
EE,Estonia,2010,bC2012,V16110,
EE,Estonia,2010,Bioeth,V12110,4.2572
EE,Estonia,2010,Bioeth,V12150,4.2572
EE,Estonia,2010,Bioeth,V16110,4.2572
EE,Estonia,2010,bC2015,V12110,0.0
EE,Estonia,2010,bC2015,V12150,0.0
EE,Estonia,2010,bC2015,V16110,0.0
EE,Estonia,2010,bC2020,V12110,
EE,Estonia,2010,bC2020,V12150,
EE,Estonia,2010,bC2020,V16110,
EE,Estonia,2010,bC2030,V12110,0.407
EE,Estonia,2010,bC2030,V12150,0.407
EE,Estonia,2010,bC2030,V16110,0.407
EE,Estonia,2010,bC2041,V12110,17.3805
EE,Estonia,2010,bC2041,V12150,17.3805
EE,Estonia,2010,bC2041,V16110,17.3805
EE,Estonia,2010,bC2042,V12110,4.1119
EE,Estonia,2010,bC2042,V12150,4.1119
EE,Estonia,2010,bC2042,V16110,4.1119
EE,Estonia,2010,bC2052,V12110,
EE,Estonia,2010,bC2052,V12150,
EE,Estonia,2010,bC2052,V16110,
EE,Estonia,2010,bC2053,V12110,
EE,Estonia,2010,bC2053,V12150,
EE,Estonia,2010,bC2053,V16110,
EE,Estonia,2010,Biod,V12110,22.5545
EE,Estonia,2010,Biod,V12150,22.5545
EE,Estonia,2010,Biod,V16110,22.5545
EE,Estonia,2010,bC2060,V12110,
EE,Estonia,2010,bC2060,V12150,
EE,Estonia,2010,bC2060,V16110,
EE,Estonia,2010,bC2120,V12110,49.7539
EE,Estonia,2010,bC2120,V12150,49.7539
EE,Estonia,2010,bC2120,V16110,49.7539
EE,Estonia,2010,bC2211,V12110,32.0823
EE,Estonia,2010,bC2211,V12150,32.0823
EE,Estonia,2010,bC2211,V16110,32.0823
EE,Estonia,2010,bC2219,V12110,5.0
EE,Estonia,2010,bC2219,V12150,5.0
EE,Estonia,2010,bC2219,V16110,5.0
EE,Estonia,2010,bC2221,V12110,0.1461
EE,Estonia,2010,bC2221,V12150,0.1461
EE,Estonia,2010,bC2221,V16110,0.1461
EE,Estonia,2010,bC2222,V12110,0.2461
EE,Estonia,2010,bC2222,V12150,0.2461
EE,Estonia,2010,bC2222,V16110,0.2461
EE,Estonia,2010,bC2223,V12110,0.4371
EE,Estonia,2010,bC2223,V12150,0.4371
EE,Estonia,2010,bC2223,V16110,0.4371
EE,Estonia,2010,bC2229,V12110,0.4375
EE,Estonia,2010,bC2229,V12150,0.4375
EE,Estonia,2010,bC2229,V16110,0.4375
EE,Estonia,2010,bC3101,V12110,47.2499
EE,Estonia,2010,bC3101,V12150,47.2499
EE,Estonia,2010,bC3101,V16110,47.2499
EE,Estonia,2010,bC3102,V12110,25.0
EE,Estonia,2010,bC3102,V12150,25.0
EE,Estonia,2010,bC3102,V16110,25.0
EE,Estonia,2010,bC3103,V12110,9.0001
EE,Estonia,2010,bC3103,V12150,9.0001
EE,Estonia,2010,bC3103,V16110,9.0001
EE,Estonia,2010,bC3109,V12110,73.6967
EE,Estonia,2010,bC3109,V12150,73.6967
EE,Estonia,2010,bC3109,V16110,73.6967
EE,Estonia,2010,bCHEM,V12110,6.1599
EE,Estonia,2010,bCHEM,V12150,5.6876
EE,Estonia,2010,bCHEM,V16110,5.6895
EE,Estonia,2010,bD3511,V12110,5.7082
EE,Estonia,2010,bD3511,V12150,5.7082
EE,Estonia,2010,bD3511,V16110,5.7082
EE,Estonia,2010,bFUEL,V12110,100.0
EE,Estonia,2010,bFUEL,V12150,100.0
EE,Estonia,2010,bFUEL,V16110,100.0
EE,Estonia,2010,bTEXT,V12110,31.4322
EE,Estonia,2010,bTEXT,V12150,32.1277
EE,Estonia,2010,bTEXT,V16110,33.4422
EE,Estonia,2010,bchem,V12110,2.7761
EE,Estonia,2010,bchem,V12150,3.3839
EE,Estonia,2010,bchem,V16110,4.3351
EE,Estonia,2011,bC1310,V12110,100.0
EE,Estonia,2011,bC1310,V12150,100.0
EE,Estonia,2011,bC1310,V16110,100.0
EE,Estonia,2011,bC1320,V12110,92.5209
EE,Estonia,2011,bC1320,V12150,92.5209
EE,Estonia,2011,bC1320,V16110,92.5209
EE,Estonia,2011,bC1330,V12110,1.4855
EE,Estonia,2011,bC1330,V12150,1.4855
EE,Estonia,2011,bC1330,V16110,1.4855
EE,Estonia,2011,bC1391,V12110,
EE,Estonia,2011,bC1391,V12150,
EE,Estonia,2011,bC1391,V16110,
EE,Estonia,2011,bC1392,V12110,20.0229
EE,Estonia,2011,bC1392,V12150,20.0229
EE,Estonia,2011,bC1392,V16110,20.0229
EE,Estonia,2011,bC1393,V12110,32.0469
EE,Estonia,2011,bC1393,V12150,32.0469
EE,Estonia,2011,bC1393,V16110,32.0469
EE,Estonia,2011,bC1394,V12110,3.0392
EE,Estonia,2011,bC1394,V12150,3.0392
EE,Estonia,2011,bC1394,V16110,3.0392
EE,Estonia,2011,bC1396,V12110,16.9472
EE,Estonia,2011,bC1396,V12150,16.9472
EE,Estonia,2011,bC1396,V16110,16.9472
EE,Estonia,2011,bC1399,V12110,7.346
EE,Estonia,2011,bC1399,V12150,7.346
EE,Estonia,2011,bC1399,V16110,7.346
EE,Estonia,2011,bC1411,V12110,
EE,Estonia,2011,bC1411,V12150,
EE,Estonia,2011,bC1411,V16110,
EE,Estonia,2011,bC1412,V12110,32.0469
EE,Estonia,2011,bC1412,V12150,32.0469
EE,Estonia,2011,bC1412,V16110,32.0469
EE,Estonia,2011,bC1413,V12110,32.6654
EE,Estonia,2011,bC1413,V12150,32.6654
EE,Estonia,2011,bC1413,V16110,32.6654
EE,Estonia,2011,bC1414,V12110,32.1978
EE,Estonia,2011,bC1414,V12150,32.1978
EE,Estonia,2011,bC1414,V16110,32.1978
EE,Estonia,2011,bC1419,V12110,33.1751
EE,Estonia,2011,bC1419,V12150,33.1751
EE,Estonia,2011,bC1419,V16110,33.1751
EE,Estonia,2011,bC1420,V12110,87.5
EE,Estonia,2011,bC1420,V12150,87.5
EE,Estonia,2011,bC1420,V16110,87.5
EE,Estonia,2011,bC1439,V12110,64.8294
EE,Estonia,2011,bC1439,V12150,64.8294
EE,Estonia,2011,bC1439,V16110,64.8294
EE,Estonia,2011,bC1511,V12110,100.0
EE,Estonia,2011,bC1511,V12150,100.0
EE,Estonia,2011,bC1511,V16110,100.0
EE,Estonia,2011,bC1512,V12110,41.1295
EE,Estonia,2011,bC1512,V12150,41.1295
EE,Estonia,2011,bC1512,V16110,41.1295
EE,Estonia,2011,bC1520,V12110,37.5
EE,Estonia,2011,bC1520,V12150,37.5
EE,Estonia,2011,bC1520,V16110,37.5
EE,Estonia,2011,bC16-bC31,V12110,91.0512
EE,Estonia,2011,bC16-bC31,V12150,90.7836
EE,Estonia,2011,bC16-bC31,V16110,87.3974
EE,Estonia,2011,bC1610,V12110,97.7101
EE,Estonia,2011,bC1610,V12150,97.7101
EE,Estonia,2011,bC1610,V16110,97.7101
EE,Estonia,2011,bC1621,V12110,100.0
EE,Estonia,2011,bC1621,V12150,100.0
EE,Estonia,2011,bC1621,V16110,100.0
EE,Estonia,2011,bC1622,V12110,
EE,Estonia,2011,bC1622,V12150,
EE,Estonia,2011,bC1622,V16110,
EE,Estonia,2011,bC1623,V12110,100.0
EE,Estonia,2011,bC1623,V12150,100.0
EE,Estonia,2011,bC1623,V16110,100.0
EE,Estonia,2011,bC1624,V12110,100.0
EE,Estonia,2011,bC1624,V12150,100.0
EE,Estonia,2011,bC1624,V16110,100.0
EE,Estonia,2011,bC1629,V12110,100.0
EE,Estonia,2011,bC1629,V12150,100.0
EE,Estonia,2011,bC1629,V16110,100.0
EE,Estonia,2011,bC1721,V12110,100.0
EE,Estonia,2011,bC1721,V12150,100.0
EE,Estonia,2011,bC1721,V16110,100.0
EE,Estonia,2011,bC1722,V12110,100.0
EE,Estonia,2011,bC1722,V12150,100.0
EE,Estonia,2011,bC1722,V16110,100.0
EE,Estonia,2011,bC1723,V12110,87.5
EE,Estonia,2011,bC1723,V12150,87.5
EE,Estonia,2011,bC1723,V16110,87.5
EE,Estonia,2011,bC1724,V12110,
EE,Estonia,2011,bC1724,V12150,
EE,Estonia,2011,bC1724,V16110,
EE,Estonia,2011,bC1729,V12110,100.0
EE,Estonia,2011,bC1729,V12150,100.0
EE,Estonia,2011,bC1729,V16110,100.0
EE,Estonia,2011,bC2012,V12110,
EE,Estonia,2011,bC2012,V12150,
EE,Estonia,2011,bC2012,V16110,
EE,Estonia,2011,Bioeth,V12110,5.4484
EE,Estonia,2011,Bioeth,V12150,5.4484
EE,Estonia,2011,Bioeth,V16110,5.4484
EE,Estonia,2011,bC2015,V12110,75.1043
EE,Estonia,2011,bC2015,V12150,75.1043
EE,Estonia,2011,bC2015,V16110,75.1043
EE,Estonia,2011,bC2020,V12110,
EE,Estonia,2011,bC2020,V12150,
EE,Estonia,2011,bC2020,V16110,
EE,Estonia,2011,bC2030,V12110,0.375
EE,Estonia,2011,bC2030,V12150,0.375
EE,Estonia,2011,bC2030,V16110,0.375
EE,Estonia,2011,bC2041,V12110,15.7819
EE,Estonia,2011,bC2041,V12150,15.7819
EE,Estonia,2011,bC2041,V16110,15.7819
EE,Estonia,2011,bC2042,V12110,4.9187
EE,Estonia,2011,bC2042,V12150,4.9187
EE,Estonia,2011,bC2042,V16110,4.9187
EE,Estonia,2011,bC2052,V12110,
EE,Estonia,2011,bC2052,V12150,
EE,Estonia,2011,bC2052,V16110,
EE,Estonia,2011,bC2053,V12110,
EE,Estonia,2011,bC2053,V12150,
EE,Estonia,2011,bC2053,V16110,
EE,Estonia,2011,Biod,V12110,19.7889
EE,Estonia,2011,Biod,V12150,19.7889
EE,Estonia,2011,Biod,V16110,19.7889
EE,Estonia,2011,bC2060,V12110,
EE,Estonia,2011,bC2060,V12150,
EE,Estonia,2011,bC2060,V16110,
EE,Estonia,2011,bC2120,V12110,48.7789
EE,Estonia,2011,bC2120,V12150,48.7789
EE,Estonia,2011,bC2120,V16110,48.7789
EE,Estonia,2011,bC2211,V12110,32.0992
EE,Estonia,2011,bC2211,V12150,32.0992
EE,Estonia,2011,bC2211,V16110,32.0992
EE,Estonia,2011,bC2219,V12110,5.0
EE,Estonia,2011,bC2219,V12150,5.0
EE,Estonia,2011,bC2219,V16110,5.0
EE,Estonia,2011,bC2221,V12110,0.1233
EE,Estonia,2011,bC2221,V12150,0.1233
EE,Estonia,2011,bC2221,V16110,0.1233
EE,Estonia,2011,bC2222,V12110,0.2666
EE,Estonia,2011,bC2222,V12150,0.2666
EE,Estonia,2011,bC2222,V16110,0.2666
EE,Estonia,2011,bC2223,V12110,0.4372
EE,Estonia,2011,bC2223,V12150,0.4372
EE,Estonia,2011,bC2223,V16110,0.4372
EE,Estonia,2011,bC2229,V12110,0.4375
EE,Estonia,2011,bC2229,V12150,0.4375
EE,Estonia,2011,bC2229,V16110,0.4375
EE,Estonia,2011,bC3101,V12110,47.369
EE,Estonia,2011,bC3101,V12150,47.369
EE,Estonia,2011,bC3101,V16110,47.369
EE,Estonia,2011,bC3102,V12110,25.0
EE,Estonia,2011,bC3102,V12150,25.0
EE,Estonia,2011,bC3102,V16110,25.0
EE,Estonia,2011,bC3103,V12110,6.0881
EE,Estonia,2011,bC3103,V12150,6.0881
EE,Estonia,2011,bC3103,V16110,6.0881
EE,Estonia,2011,bC3109,V12110,72.3618
EE,Estonia,2011,bC3109,V12150,72.3618
EE,Estonia,2011,bC3109,V16110,72.3618
EE,Estonia,2011,bCHEM,V12110,5.6644
EE,Estonia,2011,bCHEM,V12150,5.0513
EE,Estonia,2011,bCHEM,V16110,6.4319
EE,Estonia,2011,bD3511,V12110,6.0575
EE,Estonia,2011,bD3511,V12150,6.0575
EE,Estonia,2011,bD3511,V16110,6.0575
EE,Estonia,2011,bFUEL,V12110,100.0
EE,Estonia,2011,bFUEL,V12150,100.0
EE,Estonia,2011,bFUEL,V16110,100.0
EE,Estonia,2011,bTEXT,V12110,29.2146
EE,Estonia,2011,bTEXT,V12150,30.3869
EE,Estonia,2011,bTEXT,V16110,31.8907
EE,Estonia,2011,bchem,V12110,3.0061
EE,Estonia,2011,bchem,V12150,3.4084
EE,Estonia,2011,bchem,V16110,8.4048
EE,Estonia,2012,bC1310,V12110,100.0
EE,Estonia,2012,bC1310,V12150,100.0
EE,Estonia,2012,bC1310,V16110,100.0
EE,Estonia,2012,bC1320,V12110,91.695
EE,Estonia,2012,bC1320,V12150,91.695
EE,Estonia,2012,bC1320,V16110,91.695
EE,Estonia,2012,bC1330,V12110,1.162
EE,Estonia,2012,bC1330,V12150,1.162
EE,Estonia,2012,bC1330,V16110,1.162
EE,Estonia,2012,bC1391,V12110,
EE,Estonia,2012,bC1391,V12150,
EE,Estonia,2012,bC1391,V16110,
EE,Estonia,2012,bC1392,V12110,19.476
EE,Estonia,2012,bC1392,V12150,19.476
EE,Estonia,2012,bC1392,V16110,19.476
EE,Estonia,2012,bC1393,V12110,31.0625
EE,Estonia,2012,bC1393,V12150,31.0625
EE,Estonia,2012,bC1393,V16110,31.0625
EE,Estonia,2012,bC1394,V12110,16.809
EE,Estonia,2012,bC1394,V12150,16.809
EE,Estonia,2012,bC1394,V16110,16.809
EE,Estonia,2012,bC1396,V12110,20.2415
EE,Estonia,2012,bC1396,V12150,20.2415
EE,Estonia,2012,bC1396,V16110,20.2415
EE,Estonia,2012,bC1399,V12110,8.758
EE,Estonia,2012,bC1399,V12150,8.758
EE,Estonia,2012,bC1399,V16110,8.758
EE,Estonia,2012,bC1411,V12110,
EE,Estonia,2012,bC1411,V12150,
EE,Estonia,2012,bC1411,V16110,
EE,Estonia,2012,bC1412,V12110,31.0625
EE,Estonia,2012,bC1412,V12150,31.0625
EE,Estonia,2012,bC1412,V16110,31.0625
EE,Estonia,2012,bC1413,V12110,26.6873
EE,Estonia,2012,bC1413,V12150,26.6873
EE,Estonia,2012,bC1413,V16110,26.6873
EE,Estonia,2012,bC1414,V12110,31.1113
EE,Estonia,2012,bC1414,V12150,31.1113
EE,Estonia,2012,bC1414,V16110,31.1113
EE,Estonia,2012,bC1419,V12110,32.1324
EE,Estonia,2012,bC1419,V12150,32.1324
EE,Estonia,2012,bC1419,V16110,32.1324
EE,Estonia,2012,bC1420,V12110,87.5
EE,Estonia,2012,bC1420,V12150,87.5
EE,Estonia,2012,bC1420,V16110,87.5
EE,Estonia,2012,bC1439,V12110,63.3246
EE,Estonia,2012,bC1439,V12150,63.3246
EE,Estonia,2012,bC1439,V16110,63.3246
EE,Estonia,2012,bC1511,V12110,100.0
EE,Estonia,2012,bC1511,V12150,100.0
EE,Estonia,2012,bC1511,V16110,100.0
EE,Estonia,2012,bC1512,V12110,41.9384
EE,Estonia,2012,bC1512,V12150,41.9384
EE,Estonia,2012,bC1512,V16110,41.9384
EE,Estonia,2012,bC1520,V12110,37.5
EE,Estonia,2012,bC1520,V12150,37.5
EE,Estonia,2012,bC1520,V16110,37.5
EE,Estonia,2012,bC16-bC31,V12110,89.7678
EE,Estonia,2012,bC16-bC31,V12150,89.2733
EE,Estonia,2012,bC16-bC31,V16110,86.9754
EE,Estonia,2012,bC1610,V12110,93.9901
EE,Estonia,2012,bC1610,V12150,93.9901
EE,Estonia,2012,bC1610,V16110,93.9901
EE,Estonia,2012,bC1621,V12110,100.0
EE,Estonia,2012,bC1621,V12150,100.0
EE,Estonia,2012,bC1621,V16110,100.0
EE,Estonia,2012,bC1622,V12110,
EE,Estonia,2012,bC1622,V12150,
EE,Estonia,2012,bC1622,V16110,
EE,Estonia,2012,bC1623,V12110,100.0
EE,Estonia,2012,bC1623,V12150,100.0
EE,Estonia,2012,bC1623,V16110,100.0
EE,Estonia,2012,bC1624,V12110,100.0
EE,Estonia,2012,bC1624,V12150,100.0
EE,Estonia,2012,bC1624,V16110,100.0
EE,Estonia,2012,bC1629,V12110,100.0
EE,Estonia,2012,bC1629,V12150,100.0
EE,Estonia,2012,bC1629,V16110,100.0
EE,Estonia,2012,bC1721,V12110,100.0
EE,Estonia,2012,bC1721,V12150,100.0
EE,Estonia,2012,bC1721,V16110,100.0
EE,Estonia,2012,bC1722,V12110,100.0
EE,Estonia,2012,bC1722,V12150,100.0
EE,Estonia,2012,bC1722,V16110,100.0
EE,Estonia,2012,bC1723,V12110,87.5
EE,Estonia,2012,bC1723,V12150,87.5
EE,Estonia,2012,bC1723,V16110,87.5
EE,Estonia,2012,bC1724,V12110,
EE,Estonia,2012,bC1724,V12150,
EE,Estonia,2012,bC1724,V16110,
EE,Estonia,2012,bC1729,V12110,100.0
EE,Estonia,2012,bC1729,V12150,100.0
EE,Estonia,2012,bC1729,V16110,100.0
EE,Estonia,2012,bC2012,V12110,
EE,Estonia,2012,bC2012,V12150,
EE,Estonia,2012,bC2012,V16110,
EE,Estonia,2012,Bioeth,V12110,3.325
EE,Estonia,2012,Bioeth,V12150,3.325
EE,Estonia,2012,Bioeth,V16110,3.325
EE,Estonia,2012,bC2015,V12110,0.0
EE,Estonia,2012,bC2015,V12150,0.0
EE,Estonia,2012,bC2015,V16110,0.0
EE,Estonia,2012,bC2020,V12110,
EE,Estonia,2012,bC2020,V12150,
EE,Estonia,2012,bC2020,V16110,
EE,Estonia,2012,bC2030,V12110,0.3682
EE,Estonia,2012,bC2030,V12150,0.3682
EE,Estonia,2012,bC2030,V16110,0.3682
EE,Estonia,2012,bC2041,V12110,15.7457
EE,Estonia,2012,bC2041,V12150,15.7457
EE,Estonia,2012,bC2041,V16110,15.7457
EE,Estonia,2012,bC2042,V12110,5.4599
EE,Estonia,2012,bC2042,V12150,5.4599
EE,Estonia,2012,bC2042,V16110,5.4599
EE,Estonia,2012,bC2052,V12110,
EE,Estonia,2012,bC2052,V12150,
EE,Estonia,2012,bC2052,V16110,
EE,Estonia,2012,bC2053,V12110,
EE,Estonia,2012,bC2053,V12150,
EE,Estonia,2012,bC2053,V16110,
EE,Estonia,2012,Biod,V12110,1.3204
EE,Estonia,2012,Biod,V12150,1.3204
EE,Estonia,2012,Biod,V16110,1.3204
EE,Estonia,2012,bC2060,V12110,
EE,Estonia,2012,bC2060,V12150,
EE,Estonia,2012,bC2060,V16110,
EE,Estonia,2012,bC2120,V12110,49.0968
EE,Estonia,2012,bC2120,V12150,49.0968
EE,Estonia,2012,bC2120,V16110,49.0968
EE,Estonia,2012,bC2211,V12110,31.9036
EE,Estonia,2012,bC2211,V12150,31.9036
EE,Estonia,2012,bC2211,V16110,31.9036
EE,Estonia,2012,bC2219,V12110,5.0
EE,Estonia,2012,bC2219,V12150,5.0
EE,Estonia,2012,bC2219,V16110,5.0
EE,Estonia,2012,bC2221,V12110,0.1381
EE,Estonia,2012,bC2221,V12150,0.1381
EE,Estonia,2012,bC2221,V16110,0.1381
EE,Estonia,2012,bC2222,V12110,0.2968
EE,Estonia,2012,bC2222,V12150,0.2968
EE,Estonia,2012,bC2222,V16110,0.2968
EE,Estonia,2012,bC2223,V12110,0.4373
EE,Estonia,2012,bC2223,V12150,0.4373
EE,Estonia,2012,bC2223,V16110,0.4373
EE,Estonia,2012,bC2229,V12110,0.4375
EE,Estonia,2012,bC2229,V12150,0.4375
EE,Estonia,2012,bC2229,V16110,0.4375
EE,Estonia,2012,bC3101,V12110,48.2216
EE,Estonia,2012,bC3101,V12150,48.2216
EE,Estonia,2012,bC3101,V16110,48.2216
EE,Estonia,2012,bC3102,V12110,25.0
EE,Estonia,2012,bC3102,V12150,25.0
EE,Estonia,2012,bC3102,V16110,25.0
EE,Estonia,2012,bC3103,V12110,8.0308
EE,Estonia,2012,bC3103,V12150,8.0308
EE,Estonia,2012,bC3103,V16110,8.0308
EE,Estonia,2012,bC3109,V12110,72.4929
EE,Estonia,2012,bC3109,V12150,72.4929
EE,Estonia,2012,bC3109,V16110,72.4929
EE,Estonia,2012,bCHEM,V12110,4.8685
EE,Estonia,2012,bCHEM,V12150,4.6207
EE,Estonia,2012,bCHEM,V16110,4.9798
EE,Estonia,2012,bD3511,V12110,8.3642
EE,Estonia,2012,bD3511,V12150,8.3642
EE,Estonia,2012,bD3511,V16110,8.3642
EE,Estonia,2012,bFUEL,V12110,100.0
EE,Estonia,2012,bFUEL,V12150,100.0
EE,Estonia,2012,bFUEL,V16110,100.0
EE,Estonia,2012,bTEXT,V12110,27.9487
EE,Estonia,2012,bTEXT,V12150,28.9915
EE,Estonia,2012,bTEXT,V16110,30.3426
EE,Estonia,2012,bchem,V12110,1.7422
EE,Estonia,2012,bchem,V12150,2.1551
EE,Estonia,2012,bchem,V16110,2.7237
EE,Estonia,2013,bC1310,V12110,100.0
EE,Estonia,2013,bC1310,V12150,100.0
EE,Estonia,2013,bC1310,V16110,100.0
EE,Estonia,2013,bC1320,V12110,80.8826
EE,Estonia,2013,bC1320,V12150,80.8826
EE,Estonia,2013,bC1320,V16110,80.8826
EE,Estonia,2013,bC1330,V12110,0.9505
EE,Estonia,2013,bC1330,V12150,0.9505
EE,Estonia,2013,bC1330,V16110,0.9505
EE,Estonia,2013,bC1391,V12110,0.0
EE,Estonia,2013,bC1391,V12150,0.0
EE,Estonia,2013,bC1391,V16110,0.0
EE,Estonia,2013,bC1392,V12110,19.8963
EE,Estonia,2013,bC1392,V12150,19.8963
EE,Estonia,2013,bC1392,V16110,19.8963
EE,Estonia,2013,bC1393,V12110,30.0781
EE,Estonia,2013,bC1393,V12150,30.0781
EE,Estonia,2013,bC1393,V16110,30.0781
EE,Estonia,2013,bC1394,V12110,18.0788
EE,Estonia,2013,bC1394,V12150,18.0788
EE,Estonia,2013,bC1394,V16110,18.0788
EE,Estonia,2013,bC1396,V12110,19.9265
EE,Estonia,2013,bC1396,V12150,19.9265
EE,Estonia,2013,bC1396,V16110,19.9265
EE,Estonia,2013,bC1399,V12110,3.8816
EE,Estonia,2013,bC1399,V12150,3.8816
EE,Estonia,2013,bC1399,V16110,3.8816
EE,Estonia,2013,bC1411,V12110,
EE,Estonia,2013,bC1411,V12150,
EE,Estonia,2013,bC1411,V16110,
EE,Estonia,2013,bC1412,V12110,30.0781
EE,Estonia,2013,bC1412,V12150,30.0781
EE,Estonia,2013,bC1412,V16110,30.0781
EE,Estonia,2013,bC1413,V12110,25.2098
EE,Estonia,2013,bC1413,V12150,25.2098
EE,Estonia,2013,bC1413,V16110,25.2098
EE,Estonia,2013,bC1414,V12110,30.1227
EE,Estonia,2013,bC1414,V12150,30.1227
EE,Estonia,2013,bC1414,V16110,30.1227
EE,Estonia,2013,bC1419,V12110,31.6212
EE,Estonia,2013,bC1419,V12150,31.6212
EE,Estonia,2013,bC1419,V16110,31.6212
EE,Estonia,2013,bC1420,V12110,87.5
EE,Estonia,2013,bC1420,V12150,87.5
EE,Estonia,2013,bC1420,V16110,87.5
EE,Estonia,2013,bC1439,V12110,64.0223
EE,Estonia,2013,bC1439,V12150,64.0223
EE,Estonia,2013,bC1439,V16110,64.0223
EE,Estonia,2013,bC1511,V12110,100.0
EE,Estonia,2013,bC1511,V12150,100.0
EE,Estonia,2013,bC1511,V16110,100.0
EE,Estonia,2013,bC1512,V12110,44.2817
EE,Estonia,2013,bC1512,V12150,44.2817
EE,Estonia,2013,bC1512,V16110,44.2817
EE,Estonia,2013,bC1520,V12110,37.5
EE,Estonia,2013,bC1520,V12150,37.5
EE,Estonia,2013,bC1520,V16110,37.5
EE,Estonia,2013,bC16-bC31,V12110,91.2598
EE,Estonia,2013,bC16-bC31,V12150,90.5149
EE,Estonia,2013,bC16-bC31,V16110,87.8699
EE,Estonia,2013,bC1610,V12110,97.8699
EE,Estonia,2013,bC1610,V12150,97.8699
EE,Estonia,2013,bC1610,V16110,97.8699
EE,Estonia,2013,bC1621,V12110,100.0
EE,Estonia,2013,bC1621,V12150,100.0
EE,Estonia,2013,bC1621,V16110,100.0
EE,Estonia,2013,bC1622,V12110,
EE,Estonia,2013,bC1622,V12150,
EE,Estonia,2013,bC1622,V16110,
EE,Estonia,2013,bC1623,V12110,100.0
EE,Estonia,2013,bC1623,V12150,100.0
EE,Estonia,2013,bC1623,V16110,100.0
EE,Estonia,2013,bC1624,V12110,100.0
EE,Estonia,2013,bC1624,V12150,100.0
EE,Estonia,2013,bC1624,V16110,100.0
EE,Estonia,2013,bC1629,V12110,100.0
EE,Estonia,2013,bC1629,V12150,100.0
EE,Estonia,2013,bC1629,V16110,100.0
EE,Estonia,2013,bC1721,V12110,100.0
EE,Estonia,2013,bC1721,V12150,100.0
EE,Estonia,2013,bC1721,V16110,100.0
EE,Estonia,2013,bC1722,V12110,100.0
EE,Estonia,2013,bC1722,V12150,100.0
EE,Estonia,2013,bC1722,V16110,100.0
EE,Estonia,2013,bC1723,V12110,87.5
EE,Estonia,2013,bC1723,V12150,87.5
EE,Estonia,2013,bC1723,V16110,87.5
EE,Estonia,2013,bC1724,V12110,
EE,Estonia,2013,bC1724,V12150,
EE,Estonia,2013,bC1724,V16110,
